Paradise Valley Hospital|2400 E. 4th StreetNational City, California 91950-2099|https://www.paradisevalleyhospital.net

Parham Doctors' Hospital|7700 E. Parham RoadRichmond, Virginia 23294|https://parhamdoctors.com/

Paris Regional Medical Center|865 Deshong DriveParis, Texas 75460-9313|https://paris.lifepointcms.dev/

Park Nicollet Methodist Hospital|6500 Excelsior BoulevardSt. Louis Park, Minnesota 55426-4702|http://www.parknicollet.com/hospitalsandpartnes/methodist-hospital

Parkland Health & Hospital System|5200 Harry Hines BoulevardDallas, Texas 75235-7731|

Parkland Health Center of Farmington|1101 W. Liberty StreetFarmington, Missouri 63640-1921|

Parkland Medical Center|1 Parkland DriveDerry, New Hampshire 03038-2750|http://www.parklandmedicalcenter.com

Parkridge East Hospital|941 Spring Creek RoadChattanooga, Tennessee 37412|https://parkridgehealth.com/locations/parkridge-east-hospital/

Parkridge Medical Center|2333 McCallie AvenueChattanooga, Tennessee 37404-3258|https://parkridgehealth.com/locations/parkridge-medical-center/

Parkview Community Hospital Medical Center|3865 Jackson StreetRiverside, California 92503-3998|http://www.pchmc.org

DeKalb Memorial Hospital|1316 E. Seventh StreetAuburn, Indiana 46706-2515|http://dekalbhealth.com

Parkview Medical Center|400 W. 16th StreetPueblo, Colorado 81003-2781|

Parkview Regional Medical Center|11109 Parkview Plaza DriveFort Wayne, Indiana 46845|http://www.parkview.com

Parkwest Medical Center|9352 Park West BoulevardKnoxville, Tennessee 37923-4325|https://www.treatedwell.com/

Parrish Medical Center|951 N. Washington AvenueTitusville, Florida 32796-2163|http://www.parrishhealthcare.com

Passavant Area Hospital|1600 W. Walnut StreetJacksonville, Illinois 62650-1136|http://www.passavanthospital.com

PeaceHealth Sacred Heart Medical Center at RiverBend|3333 RIVERBEND DRIVESpringfield, Oregon 97477-8800|https://www.peacehealth.org/sacred-heart-riverbend

PeaceHealth Southwest Medical Center|400 NE Mother Joseph PlaceVancouver, Washington 98664-3200|http://peacehealth.org

PeaceHealth St. John Medical Center|1615 Delaware StreetLongview, Washington 98632-2310|http://www.peacehealth.org/st-john-medical-center

PeaceHealth St. Joseph Medical Center|2901 Squalicum ParkwayBellingham, Washington 98225-1851|https://peacehealth.org/st-joseph-medical-center

Peconic Bay Medical Center|1300 Roanoke AvenueRiverhead, New York 11901-2031|

Pelham Medical Center|250 Westmoreland RoadGreer, South Carolina 29651|http://www.srhs.com

Pen Bay Medical Center|Six Glen Cove DriveRockport, Maine 04856-4240|https://mainehealth.org/pen-bay-medical-center

Penn Highlands Clearfield|809 Turnpike AvenueClearfield, Pennsylvania 16830-1232|

Penn Highlands DuBois|100 Hospital AvenueDuBois, Pennsylvania 15801-1440|

Penn Highlands Huntingdon|1225 Warm Springs AvenueHuntingdon, Pennsylvania 16652-2398|

Penn Medicine Princeton Medical Center|1 Plainsboro RoadPlainsboro, New Jersey 08536|https://www.princetonhcs.org/

Penn Presbyterian Medical Center|51 N 39th St.Philadelphia, Pennsylvania 19104-2699|http://www.pennmedicine.org/

Penn State Health Holy Spirit Medical Center|503 North 21st StreetCamp Hill, Pennsylvania 17011-2204|https://www.pennstatehealth.org

Penn State Health Milton S. Hershey Medical Center|500 University DriveHershey, Pennsylvania 17033-0850|http://hmc.pennstatehealth.org/

Penn State Health St. Joseph Medical Center|2500 Bernville RoadReading, Pennsylvania 19605|https://www.thefutureofhealthcare.org/

Pennsylvania Hospital|800 Spruce StreetPhiladelphia, Pennsylvania 19107-6192|http://www.pennmedicine.org/

Petaluma Valley Hospital|400 N. McDowell BoulevardPetaluma, California 94954-2369|http://www.stjhs.org/

Peterson Regional Medical Center|551 Hill Country DrKerrville, Texas 78028-5398|http://www.petersonhealth.com

Phelps Health|1000 West Tenth StreetRolla, Missouri 65401-2905|

Phelps Hospital|701 N. BroadwaySleepy Hollow, New York 10591-1020|

Phoebe Putney Memorial Hospital|417 W. Third AveAlbany, Georgia 31701-1828|http://www.phoebehealth.com

Phoebe Sumter Medical Center|126 Highway 280 WestAmericus, Georgia 31719|http://phoebehealth.com

Phoenixville Hospital|140 Nutt RoadPhoenixville, Pennsylvania 19460-3900|

Piedmont Athens Regional Medical Center|1199 Prince AvenueAthens, Georgia 30606-2793|https://www.piedmont.org/locations/piedmont-athens/piedmont-athens-home

Piedmont Columbus Regional Midtown|710 Center StreetColumbus, Georgia 31901-1527|https://www.piedmont.org/locations/piedmont-columbus/home

Piedmont Columbus Regional Northside|100 Frist CourtColumbus, Georgia 31909|https://www.piedmont.org/locations/piedmont-columbus/home

Piedmont Fayette Hospital|1255 Highway 54 W.Fayetteville, Georgia 30214|https://www.piedmont.org/locations/piedmont-fayette/pfh-home

Piedmont Henry Hospital|1133 Eagle's Landing ParkwayStockbridge, Georgia 30281-5099|https://www.piedmont.org/locations/piedmont-henry/phh-home

Piedmont Hospital|1968 Peachtree Road NWAtlanta, Georgia 30309-1231|https://www.piedmont.org/locations/piedmont-atlanta/pah-home

Piedmont Medical Center|222 S. Herlong AvenueRock Hill, South Carolina 29732-1952|http://piedmontmedicalcenter.com

Piedmont Mountainside Hospital|1266 Highway 515 S.Jasper, Georgia 30143|https://www.piedmont.org/locations/piedmont-mountainside/pmh-home

Piedmont Newnan Hospital|745 Poplar RoadNewnan, Georgia 30265|http://www.piedmont.org/locations/piedmont-newnan/pnh-home

Piedmont Newton Hospital|5126 Hospital DriveCovington, Georgia 30014-2567|https://www.piedmont.org/locations/piedmont-newton/newton-home

Piedmont Rockdale Hospital|1412 Milstead Avenue NEConyers, Georgia 30012-3877|https://www.piedmont.org/locations/piedmont-rockdale/piedmont-rockdale-home

Piedmont Walton|2151 West Spring StreetMonroe, Georgia 30655-2140|https://www.piedmont.org/locations/piedmont-walton/home

Pikeville Medical Center|911 Bypass RoadPikeville, Kentucky 41501-1595|

Pinnacle Hospital|9301 Connecticut DriveCrown Point, Indiana 46307|

Pioneers Memorial Hospital|207 W. Legion RoadBrawley, California 92227-7780|

Placentia-Linda Hospital|1301 N. Rose DrivePlacentia, California 92870-3899|http://placentialinda.com

Plains Regional Medical Center|2100 North Martin Luther King Jr. BlvdClovis, New Mexico 88101|

Plainview Hospital|888 Old Country RoadPlainview, New York 11803-4978|

Plantation General Hospital|401 NW 42nd AvenuePlantation, Florida 33317-2882|http://plantationgeneral.com

Platte Valley Medical Center|1600 Prairie Center ParkwayBrighton, Colorado 80601-4006|http://www.pvmc.org

Pleasant Valley Hospital|2520 Valley DrivePoint Pleasant, West Virginia 25550-2083|

Poinciana Medical Center|325 Cypress ParkwayKissimmee, Florida 34758|http://poincianamedicalcenter.com

Pomerado Hospital|15615 Pomerado RoadPoway, California 92064|http://www.palomarhealth.org

Pomona Valley Hospital Medical Center|1798 N. Garey AvenuePomona, California 91767-2918|http://www.pvhmc.org

Poplar Bluff RMC - Oak Grove|3100 Oak Grove RoadPoplar Bluff, Missouri 63901-3396|https://www.pbrmc.com/

Portneuf Medical Center|777 Hospital WayPocatello, Idaho 83201-4004|https://www.portneuf.org/

Portsmouth Regional Hospital|333 Borthwick AvenuePortsmouth, New Hampshire 03801-7004|https://portsmouthhospital.com/

Pottstown Hospital|1600 East High StreetPottstown, Pennsylvania 19464-5008|

Prairie Lakes Healthcare System|401 9th Avenue NWWatertown, South Dakota 57201|

Pratt Regional Medical Center|200 Commodore StreetPratt, Kansas 67124-2903|http://www.prmc.org

Presbyterian Espanola Hospital|1010 SPRUCE STREETEspanola, New Mexico 87532-2746|

Presbyterian Hospital|1100 CENTRAL AVE SEAlbuquerque, New Mexico 87106-4934|

Presbyterian Rust Medical Center|2400 Unser Blvd SERio Rancho, New Mexico 87124|

Presbyterian-St. Luke's Medical Center|1719 E. 19th AvenueDenver, Colorado 80218-1281|http://www.pslmc.com

Princeton Baptist Medical Center|701 Princeton Avenue SWBirmingham, Alabama 35211-1305|http://www.brookwoodbaptisthealth.com

Princeton Community Hospital|122 12th StreetPrinceton, West Virginia 24740-2352|

Prisma Health Baptist|1330 Taylor StreetColumbia, South Carolina 29220-0001|http://www.prismahealth.org

Prisma Health Baptist Easley Hospital|200 Fleetwood DriveEasley, South Carolina 29640-2076|http://www.prismahealth.org

Prisma Health Baptist Parkridge|400 Palmetto Health ParkwayColumbia, South Carolina 29212-1760|http://prismahealth.org

Prisma Health Greenville Memorial Hospital|701 Grove RoadGreenville, South Carolina 29605-4210|http://www.prismahealth.org

Prisma Health Greer Memorial Hospital|830 S. Buncombe RoadGreer, South Carolina 29650-2400|http://www.prismahealth.org

Prisma Health Hillcrest Hospital|729 SE Main StreetSimpsonville, South Carolina 29681-3218|http://www.prismahealth.org

Prisma Health Laurens County Hospital|22725 Highway 76 EastClinton, South Carolina 29325-7527|http://www.prismahealth.org

Prisma Health Oconee Memorial Hospital|298 Memorial DriveSeneca, South Carolina 29672-9443|http://www.prismahealth.org

Prisma Health Richland|5 Richland Medical Park DriveColumbia, South Carolina 29203-6897|http://prismahealth.org

Prisma Health Tuomey Hospital|129 N. Washington StreetSumter, South Carolina 29150-4983|http://prismahealth.org

ProHealth Oconomowoc Memorial Hospital|791 Summit AvenueOconomowoc, Wisconsin 53066-3896|

ProHealth Waukesha Memorial Hospital|725 American AvenueWaukesha, Wisconsin 53188-5099|

ProMedica Bay Park Hospital|2801 Bay Park DriveOregon, Ohio 43616|http://www.promedica.org/bay-park-hospital/Pages/default.aspx

ProMedica Flower Hospital|5200 Harroun RoadSylvania, Ohio 43560-2196|

ProMedica Memorial Hospital|715 South Taft AvenueFremont, Ohio 43420-3200|http://www.promedica.org

ProMedica Monroe Regional Hospital|718 N. Macomb StreetMonroe, Michigan 48162-2930|http://promedica.org

Progress West Hospital|2 Progress Point ParkwayO'Fallon, Missouri 63368-2208|

Promedica Toledo Hospital|2142 N. Cove BoulevardToledo, Ohio 43606-3896|http://promedica.org

Providence Alaska Medical Center|3200 Providence DriveAnchorage, Alaska 99508|

Providence Centralia Hospital|914 S. Scheuber RoadCentralia, Washington 98531-9027|

Providence Health|2435 Forest DriveColumbia, South Carolina 29204-2098|http://yourprovidencehealth.com

Providence Holy Cross Medical Center|15031 Rinaldi StreetMission Hills, California 91345-1285|http://california.providence.org/holy-cross/

Providence Holy Family Hospital|5633 N. Lidgerwood StreetSpokane, Washington 99208-1224|

Providence Hospital|6801 Airport BoulevardMobile, Alabama 36608-3785|http://www.providencehospital.org

Providence Little Company of Mary Medical Center San Pedro|1300 W. Seventh StreetSan Pedro, California 90732-3505|http://california.providence.org/san-pedro/

Providence Little Company of Mary Medical Center Torrance|4101 Torrance BoulevardTorrance, California 90503-4698|http://california.providence.org/torrance/

Providence Medford Medical Center|1111 CRATER LAKE AVENUEMedford, Oregon 97504-6241|http://oregon.providence.org/location-directory/p/providence-medford-medical-center/

Providence Medical Center|8929 Parallel ParkwayKansas City, Kansas 66112-1636|https://www.providencekc.com/

Providence Milwaukie Hospital|10150 SE 32ND AVENUEMilwaukie, Oregon 97222-6516|http://oregon.providence.org/location-directory/p/providence-milwaukie-hospital

Providence Newberg Medical Center|1001 PROVIDENCE DR.Newberg, Oregon 97132-7485|http://oregon.providence.org/location-directory/p/providence-newberg-medical-center/

Providence Portland Medical Center|4805 NE Glisan StreetPortland, Oregon 97213-2967|http://oregon.providence.org/location-directory/p/providence-portland-medical-center/

Providence Regional Medical Center Everett|1700 13th StreetEverett, Washington 98201-1689|http://washington.providence.org/Locations-Directory/R/Regional-Medical-Center

Providence Sacred Heart Medical Center|101 W. Eighth AvenueSpokane, Washington 99204-2364|

Providence Saint John's Health Center|2121 Santa Monica BoulevardSanta Monica, California 90404-2303|https://california.providence.org/saint-johns/

Providence Saint Joseph Medical Center of Burbank|501 South Buena Vista StreetBurbank, California 91505-4818|https://california.providence.org/Saint-Joseph

Providence St. Mary Medical Center|401 W. Poplar StreetWalla Walla, Washington 99362|

Providence St. Patrick Hospital|500 West BroadwayMissoula, Montana 59802-4096|http://montana.providence.org

Providence St. Peter Hospital|413 Lilly Road NEOlympia, Washington 98506-5166|

Providence St. Vincent Medical Center|9205 SW BARNES ROADPortland, Oregon 97225-6661|http://oregon.providence.org/location-directory/p/providence-st-vincent-medical-center/

Providence Tarzana Medical Center|18321 Clark StreetTarzana, California 91356-3521|https://california.providence.org/tarzana

Providence Willamette Falls Medical Center|1500 DIVISION STREETOregon City, Oregon 97045-1597|http://oregon.providence.org/location-directory/p/providence-willamette-falls-medical-center/

Putnam Community Medical Center|611 Zeagler DrPalatka, Florida 32177|http://www.pcmcfl.com

Putnam Hospital Center|670 Stoneleigh AvenueCarmel, New York 10512-3997|https://patients.healthquest.org/locations/putnam-hospital-center/

Queen of the Valley Medical Center|1000 Trancas StreetNapa, California 94558-2906|http://www.thequeen.org/

RCHP Billings-Missoula LLC DBA Community Medical Center|2827 Fort Missoula RoadMissoula, Montana 59804-7408|http://communitymed.org

REGIONAL MEDICAL CENTER BAYONET POINT|14000 FIVAY ROADHUDSON, Florida 34667-7199|http://rmchealth.com

RMC Anniston|400 East 10th StreetAnniston, Alabama 36207|http://rmc@rmccares.org

Raleigh General Hospital|1710 Harper RoadBeckley, West Virginia 25801-3397|http://www.raleighgeneral.com

Rancho Springs Medical Center|25500 Medical Center DriveMurrieta, California 92562-5965|http://ranchospringsmedcenter.com

Randolph Health|364 White Oak StreetAsheboro, North Carolina 27203-5400|https://www.randolphhealth.org/

Rapides Regional Medical Center|211 4TH STREETAlexandria, Louisiana 71301|http://rapidesregional.com

Raritan Bay Medical Center of Old Bridge|1 Hospital PlazaOld Bridge, New Jersey 08857|http://www.hackensackmeridian.org

Raritan Bay Medical Center of Perth Amboy|530 New Brunswick AvenuePerth Amboy, New Jersey 08861|http://www.hackensackmeridianhealth.org

Raulerson Hospital|1796 HIGHWAY 441 NorthOkeechobee, Florida 34972|http://www.raulersonhospital.com

Reading Hospital|420 S. Fifth AveWest Reading, Pennsylvania 19611-1428|http://www.towerhealth.org

Redlands Community Hospital|350 Terracina BoulevardRedlands, California 92373-4897|

Redmond Regional Medical Center|501 Redmond RoadRome, Georgia 30165-7001|https://redmondregional.com

Regional Hospital of Scranton|746 Jefferson AvenueScranton, Pennsylvania 18510-1624|http://commonwealthhealth.net

Regional Medical Center|106 Blanca AvenueAlamosa, Colorado 81101-2393|

Regional Medical Center of Central Alabama|29 LV Stabler DriveGreenville, Alabama 36037-3800|

Regional Medical Center of Orangeburg and Calhoun Counties|3000 St. Matthews RoadOrangeburg, South Carolina 29118-1470|http://www.trmc.org

Regional Medical Center of San Jose|225 N. Jackson AvenueSan Jose, California 95116-1691|http://regionalmedicalsanjose.com

Regional One Health|877 Jefferson AvenueMemphis, Tennessee 38103-2897|http://www.regionalonehealth.org

Regional West Medical Center|4021 Avenue BScottsbluff, Nebraska 69361-4695|

Regions Hospital|640 Jackson StreetSt. Paul, Minnesota 55101-2595|

Rehoboth McKinley Christian Health Care Services|1901 RED ROCK DRIVEGallup, New Mexico 87301-5683|

Reid Health|1100 Reid ParkwayRichmond, Indiana 47374|http://reidhealth.org

Renown Regional Medical Center|1155 Mill StreetReno, Nevada 89502|http://www.renown.org/

Renown South Meadows Medical Center|10101 Double R BoulevardReno, Nevada 89521|http://www.renown.org

Research Medical Center Main Campus|2316 E. Meyer BoulevardKansas City, Missouri 64132-1136|http://researchmedicalcenter.com

Resolute Health Hospital|555 Creekside CrossingNew Braunfels, Texas 78130|http://www.resolutehealth.com/locations/hospital

Reston Hospital Center|1850 Town Center ParkwayReston, Virginia 20190-3219|https://restonhospital.com

Retreat Doctors' Hospital|2621 Grove AvenueRichmond, Virginia 23220|http://retreatdoctors.com/

Rex Hospital, Inc.|4420 Lake Boone TrailRaleigh, North Carolina 27607-6599|http://www.rexhealth.com

Reynolds Memorial Hospital|800 Wheeling AvenueGlen Dale, West Virginia 26038-1697|

Rhode Island Hospital|593 Eddy StreetProvidence, Rhode Island 02903-4900|http://www.lifespan.org

Rice Memorial Hospital|301 Becker Avenue SWWillmar, Minnesota 56201-3395|

Richmond University Medical Center|355 Bard stStaten Island, New York 10310-1664|https://www.rumcsi.org/
